countryname,ifs,year,system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turk Cyprus,0,1983,Presidential,8,1,3,1,,,,,-999,independent,Right,1,0,0,0,,0,-999,40,UBP,18,,Right,,0,0,0,,CTP,6,,Left,,0,0,0,,NA,0,0,-999,-999,-999,-999,-999,-999,0,0,0,TKP,13,,Left,,0,0,0,,DHP,2,,TBP,1,,0,0,0,0,0,0,0,-999,-999,-999,0,0,7,6.5,,,,,,-999,-999,2,,,,,,,,0,,,24,0,16,0,.6,,.625,.6796875,,.6833333,.3416667,.3913043,7,8,4,4,0,0,0,0,8,8,7,7,2
Turk Cyprus,0,1984,Presidential,9,1,2,1,,,,,-999,independent,Right,1,0,0,0,,0,-999,40,UBP,18,,Right,,0,0,0,,CTP,6,,Left,,0,0,0,,NA,0,0,-999,-999,-999,-999,-999,-999,0,0,0,TKP,13,,Left,,0,0,0,,DHP,2,,TBP,1,,0,0,0,0,0,0,0,-999,-999,-999,0,0,7,6.5,,,,,,-999,-999,2,,,,,,,,0,,,24,0,16,0,.6,,.625,.6796875,,.6833333,.3416667,.3913043,8,9,4,4,0,0,0,0,9,9,8,8,2
Turk Cyprus,0,1985,Presidential,10,1,0,1,0,0,,,-999,independent,Right,1,0,0,0,-999,0,-999,40,UBP,18,,Right,1,0,0,0,10,CTP,6,,Left,0,0,0,0,,NA,0,0,-999,-999,-999,-999,-999,-999,0,0,0,TKP,13,,Left,0,0,0,0,9,DHP,2,,TBP,1,,0,0,0,0,0,0,0,-999,-999,6,0,1,7,6.5,,-999,-999,,,-999,-999,2,,,,0,0,No local elections,No local elections,0,0,,24,0,16,0,.6,9.5,.625,.6796875,,.6833333,.3416667,.3913043,9,10,4,4,0,0,0,0,10,10,9,9,2
Turk Cyprus,0,1986,Presidential,11,1,4,1,0,0,,,-999,independent,Right,1,0,0,0,-999,1,-999,50,UBP,24,,Right,1,0,0,0,11,YDP,4,,Right,1,0,0,0,2,NA,0,0,-999,-999,-999,-999,-999,-999,0,0,0,CTP,12,,Left,0,0,0,0,,TKP,10,,NA,0,0,0,0,0,0,0,0,0,-999,-999,-999,0,0,7,6.5,,-999,-999,,,-999,-999,2,,,,0,0,No local elections,No local elections,0,0,,28,0,22,0,.56,6.5,.755102,.5041322,,.6791837,.5194805,.2539683,10,11,3,3,0,0,0,0,11,11,10,10,2
Turk Cyprus,0,1987,Presidential,12,1,3,1,0,0,,,-999,independent,Right,1,0,0,0,-999,1,-999,50,UBP,24,,Right,1,0,0,0,12,YDP,4,,Right,1,0,0,0,3,NA,0,0,-999,-999,-999,-999,-999,-999,0,0,0,CTP,12,,Left,0,0,0,0,,TKP,10,,NA,0,0,0,0,0,0,0,0,0,-999,-999,-999,0,0,7,6.5,,-999,-999,,,-999,-999,2,,,,0,0,No local elections,No local elections,0,0,,28,0,22,0,.56,7.5,.755102,.5041322,,.6791837,.5194805,.2539683,11,12,3,3,0,0,0,0,12,12,11,11,2
Turk Cyprus,0,1988,Presidential,13,1,2,1,0,0,,,-999,independent,Right,1,0,0,0,-999,1,-999,50,UBP,24,,Right,1,0,0,0,13,YDP,4,,Right,1,0,0,0,4,NA,0,0,-999,-999,-999,-999,-999,-999,0,0,0,CTP,12,,Left,0,0,0,0,,TKP,10,,NA,0,0,0,0,0,0,0,0,0,-999,-999,-999,0,0,7,6.5,,-999,-999,,,-999,-999,2,,,,0,0,No local elections,No local elections,0,0,,28,0,22,0,.56,8.5,.755102,.5041322,,.6791837,.5194805,.2539683,12,13,3,3,0,0,0,0,13,13,12,12,2
Turk Cyprus,0,1989,Presidential,14,1,1,1,0,0,,,-999,independent,Right,1,0,0,0,-999,1,-999,50,UBP,24,,Right,1,0,0,0,14,YDP,4,,Right,1,0,0,0,5,NA,0,0,-999,-999,-999,-999,-999,-999,0,0,0,CTP,12,,Left,0,0,0,0,,TKP,10,,NA,0,0,0,0,0,0,0,0,0,-999,-999,-999,0,0,7,6.5,,-999,-999,,,-999,-999,2,,,,0,0,No local elections,No local elections,0,0,,28,0,22,0,.56,9.5,.755102,.5041322,,.6791837,.5194805,.2539683,13,14,3,3,0,0,0,0,14,14,13,13,2
Turk Cyprus,0,1990,Presidential,15,1,0,1,0,0,,,-999,independent,Right,1,0,0,0,-999,1,-999,50,UBP,24,,Right,1,0,0,0,15,YDP,4,,Right,1,0,0,0,6,NA,0,0,-999,-999,-999,-999,-999,-999,0,0,0,CTP,12,,Left,0,0,0,0,,TKP,10,,NA,0,0,0,0,0,0,0,0,0,-999,-999,4,0,1,7,6.5,,-999,-999,,,-999,-999,2,,,,0,0,No local elections,No local elections,0,0,,28,0,22,0,.56,10.5,.755102,.5041322,,.6791837,.5194805,.2539683,14,15,3,3,0,0,0,0,15,15,14,14,2
Turk Cyprus,0,1991,Presidential,16,1,4,1,0,0,67.5,-999,-999,independent,Right,1,0,0,0,-999,1,-999,48,UBP,34,,Right,1,0,0,0,16,NA,0,0,-999,-999,-999,-999,-999,-999,NA,0,0,-999,-999,-999,-999,-999,-999,0,0,0,CTP,7,,Left,0,0,0,0,,TKP,7,,YDP,0,,0,0,0,0,0,0,0,-999,-999,-999,0,0,7,7,,-999,-999,,,-999,-999,2,,,,0,0,No local elections,No local elections,0,0,,34,0,14,0,.7083333,16,1,.5,,.4654255,.5384616,0,15,1,3,3,0,0,0,0,16,16,15,15,0
Turk Cyprus,0,1992,Presidential,17,1,3,1,0,0,67.5,-999,-999,independent,Right,1,0,0,0,-999,1,-999,48,UBP,34,,Right,1,0,0,0,17,NA,0,0,-999,-999,-999,-999,-999,-999,NA,0,0,-999,-999,-999,-999,-999,-999,0,0,0,CTP,7,,Left,0,0,0,0,,TKP,7,,YDP,0,,0,0,0,0,0,0,0,-999,-999,-999,0,0,7,7,,-999,-999,,,-999,-999,2,,,,0,0,No local elections,No local elections,0,0,,34,0,14,0,.7083333,17,1,.5,,.4654255,.5384616,0,16,2,3,3,0,0,0,0,17,17,16,16,0
